writing-source-title,writer-name,prayer-line
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Do not seize us in our sins, but give us refuge."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Do not look upon our evil ways, but grant forgiveness."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Consider not our just deserts, but open wide Thy door of grace."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Thou art the Mighty, the Powerful!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Thou art the Seer, the Knower!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"O my well-beloved sister, O Most Exalted Leaf!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Thou didst leave for Akk· to remain but two days or so and then return, but now thou hast been gone from us for quite a while."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"We have stayed behind in Haifa, all alone, and it is very difficult to get along."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,We hear that thou art a little indisposed; the Haifa air would have been better for thee.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"We had everything ready in Haifa to receive thee, but in fact, this caused thee some difficulty."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,There is no way but to endure the toil and trouble of God's path.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"If thou dost not bear these hardships, who would ever bear them?"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In any case, no matter how things are, come thou here today, because my heart is longing for thee."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"O thou my sister, my dear sister!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Divine wisdom hath decreed this temporary separation, but I long more and more to be with thee again."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Patience is called for, and long-suffering, and trust in God, and the seeking of His favour."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Since thou art there, my mind is completely at rest."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In recent days, I have made a plan to visit Egypt, if this be God's will."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Do thou, on my behalf, lay thy head on the sacred Threshold, and perfume brow and hair in the dust of that Door, and ask that I may be confirmed in my work; that I may, in return for His endless bounties, win, if He will, a drop out of the ocean of servitude."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,My sister and beloved of my soul!
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Here on the slopes of Mount Carmel, by the cave of Elijah, we are thinking of that Most Exalted Leaf, and the beloved and handmaids of the Lord."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"We pass our days in writing and our nights now in communion with God, now in bed to overcome failing health."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"And although, to outward seeming, we are absent from you all, and far away, still our thoughts are with you always."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I can never, never forget thee."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"However great the distance that separates us, we still feel as though we were seated under the same roof, in one and the same gathering, for are we not all under the shadow of the Tabernacle of God and beneath the canopy of His infinite grace and mercy?"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"My sister, for a considerable period, that is, from the day of Bah·'u'll·h's ascension, had grown so thin and feeble, and was in such a weakened condition from the anguish of her mourning, that she was close to breakdown."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Although, so far as she was concerned, it was her dearest wish to drain her cup and wing her way to the realms where the Divine Essence shineth in glory, still this servant could not bear to behold her in that state."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Then it occurred to me that, God be thanked, I have such an unfailing comforter as Jinab-i-?·jÌ,Ü and it would be well to make him my partner in distress."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I therefore determined to send her to Egypt, to provide her with a change of air."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Although this will certainly cause thee trouble and inconvenience, still, I trust that out of God's bounty, it will also bring thee much joy and good cheer."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,O my spiritual sister!
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Thou didst go away to Haifa, supposedly for only three or four days."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Now it becometh apparent that the spiritual power of the Shrine hath brought thee joy and radiance, and even as a magnet is holding thee fast."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Thou surely wouldst remember us as well.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Truly the spiritual quality of the holy place, its fresh skies and delicate air, its crystal waters and sweet plains and charming seascape, and the holy breathings from the Kingdom all do mingle in that Sacred Fold."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Thou art right to linger there...
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Kiss the light of the eyes of the company of spiritual souls, Shoghi Effendi...  

O my spiritual sister!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"God be praised, through the Ancient Beauty's grace and bounty, we have set foot safe and sound upon this shore, and arrived in this town** ..."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"These coasts were once the place where the breezes of God's loving kindness blew, and here in this sacred Vale the Son of SpiritÜÜ raised up His call of 'Here am I, O Thou My Lord!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Here am I!'
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"That is why we here perceive, from every direction, the sweet breathings of holiness."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"My meaning is, rest thou assured, this servant is suffering neither from any trouble, nor hardship, nor fatigue."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I am looking after myself, and keeping away from all mental 
                                                    
O my affectionate sister!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"God be praised, through His grace and favour, my health and well-being are now restored, but it is very hard for me to bear thine absence."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"We think of thee at all times, here on the slopes of this sacred, holy and blessed Mount Carmel, and we are being happy on thy behalf...  

O my dear sister!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"It is quite a while now, since thou hast left us, and gone away to Nazareth and Haifa."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,This journey hath lasted too long.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,The weather in Akk· is fine and moderate.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"If thou comest back, it will rejoice our hearts....  

O my cherished sister!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Thou art never absent from my thoughts.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,I speak of thee and call thee to mind at all times.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"It is my hope that out of God's favour and grace thou dost keep safe and well, and dost visit the two Sacred Thresholds on my behalf."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"O my sister in the spirit, and the companion of my heart!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"God willing, the climate of Haifa hath proved favourable."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,I hope that out of the bounties of the Ancient Beauty thou wilt gain a measure of peace and health.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,I bring thee to mind both night and day.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Just recently I had hoped to come to Haifa to visit thee, but various problems and the pressure of work have left me no time; for I want to see the travellers off, and every one of them presented a long list of names."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"God be thanked, I have written to them all."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"And in this fervent plea, my voice is once more reinforced by the passionate, and perhaps, the last, entreaty, of the Greatest Holy Leaf, whose spirit, now hovering on the edge of the Great Beyond, longs to carry on its flight to the Abh· Kingdom, and into the presence of a Divine, an almighty Father, an assurance of the joyous consummation of an enterprise,á the progress of which has so greatly brightened the closing days of her earthly life."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,O ye who burn in the flames of bereavement!
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"By the Day-star of the World, my bereaved and longing heart is afire with a grief that is beyond my description."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The sudden, the grievous and calamitous news that the Most Exalted, the pure, the holy, the immaculate, the brightly shining Leaf, the Remnant of Bah·, and His trust, the eternal fruit and the one last remembrance of the Holy Tree-may my life be offered for the wrongs she suffered-has ascended, reached me like live coals cast into a frail and afflicted heart."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The foundations of my serenity were shattered, and tears of desolation came like a flood that carries all away."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Alas, that I was prevented from being with her at the close of her earthly days, at that moment when she ascended to her Lord, her Master, and when her delicate body was placed in the tomb."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Not mine that honour, that high privilege, for I was far away, deprived, bereft, excluded."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,O brothers and sisters in the spirit!
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In this solemn hour, from one direction we can hear the sounds of loud weeping, and cries of mourning and woe, rising out of the throats of the people of Bah· throughout this nether world, because of their separation from that rich mine of faithfulness, that Orb of the heaven of eternal glory-because of her setting below the horizon of this holy Spot."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"But from another direction can be heard the songs of praise and holy exultation from the Company on High and the undying dwellers in Paradise, and from beyond them all God's Prophets, coming forth to welcome that fair being, and to place her in the retreats of glory, and to seat her at the right hand of Him Who is the Centre of God's Mighty Covenant."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The community of Bah·, whether in the East of the world or the West, are lamenting like orphans left destitute; fevered, tormented, unquiet, they are voicing their grief."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Out of the depths of their sorrowing hearts, there rises to the Abh· Horizon this continual piercing cry: 'Where art thou gone, O torch of tender love?"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Where art thou gone, O source of grace and mercy?"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Where art thou gone, O symbol of bounty and generosity?"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Where art thou gone, O day-spring of detachment in this world of being?"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Where art thou gone, O trust left by Bah· among His people, O remnant left by Him among His servants, O sweet scent of His garment, shed across all created things!'"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,O ye who loved that luminous face!
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The oil within that shining lamp was used up in this world and its light was extinguished; and yet, in the lamp-niche of the Kingdom, the fingers of the Lord of the heavenly throne have kindled it so bright, and it has cast such a splendour on the maids of Heaven-dwelling in chambers of red rubies and circling about her-that they all called from out their souls and hearts, 'O joy upon joy!'"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"and with shouts of, 'Well done!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Well done!
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Upon thee be God's blessings, O Most Exalted Leaf!'"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,did they welcome that quintessence of love and purity within the towering pavilions of eternity.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"At that time, as bidden by the Lord, the Protector, the Self-Subsisting, did the heavenly Crier raise up his voice and cry out: 'O Most Exalted Leaf!"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Thou art she who did endure with patience in God's way from thine earliest childhood and throughout all thy life, and did bear in His pathway what none other hath borne, save only God in His own Self, the Supreme Ruler over all created things, and before Him, His noble Herald, and after Him, His holy Branch, the One, the Inaccessible, the Most High."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The people of the Concourse on High seek the fragrance of thy presence, and the dwellers in the retreats of eternity circle about thee."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"To this bear witness the souls of the cherubim within the tabernacles of majesty and might, and beyond them the tongue of God the One True Lord, the Pure, the Most Wondrous."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Blessedness be thine and a goodly abode; glad tidings to thee and a happy ending!'
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"To one who was reared by the hands of her loving kindness, the burden of this direst of calamities is well nigh unbearable; and yet praised be the God of glory that her fragile frame has escaped from the prison of continual ordeals and afflictions which, with an astonishing forbearance, and for more than eighty years, she accepted and endured."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Now is she free; delivered from her chains of care and sorrow; safe from all the suffering and pain, released from the ills of this nether world."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"She rolled up and packed away the years of longing for her mighty Father, and for Him, her loving and well-favoured Brother, and departed to her abode in the midmost heart of the Heavens."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"This heavenly being, during all the turmoil of her days, did not rest for a moment, nor ever did she seek quiet and peace."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"From the beginning of her life, from her very childhood, she tasted sorrow's cup; she drank down the afflictions and calamities of the earliest years of the great Cause of God."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In the tumult of the Year of ?in,1 as a result of the sacking and plundering of her glorious Father's wealth and holdings, she learned the bitterness of destitution and want."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Then she shared the imprisonment, the grief, the banishment of the Abh· Beauty, and in the storm which broke out in 'Ir·q-because of the plotting and the treachery of the prime mover of mischief, the focal centre of hate-she bore, with complete resignation and acquiescence, uncounted ordeals."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"She forgot herself, did without her kin, turned aside from possessions, struck off at one blow the bonds of every worldly concern; and then, like a lovelorn moth, she circled day and night about the flame of the matchless Beauty of her Lord."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In the heaven of severance, she shone like the Morning Star, fair and bright, and through her character and all her ways, she shed upon kin and stranger, upon the learned, and the lowly, the radiance of Bah·'u'll·h's surpassing perfection."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Because of the intense and deep-seated sorrows and the manifold oppressive trials that assailed her-never failing spring of grace that she was, essence of loving-kindness-in the Land of MysteryÜ her lovely form was worn away to a breath, to a shadow; and during the Most Great Convulsion, which in the years of 'Stress' made every heart to quake, she stood as a soaring pillar, immovable and fixed; and from the blasts of desolation that rose and blew, that Leaf of the eternal Lote-Tree did not wither."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Rather did she redouble her efforts, urging herself on the more, to servitude and sacrifice."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In captivating hearts and winning over souls, in destroying doubts and misgivings, she led the field."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"With the waters of her countless mercies, she brought thorny hearts to a blossoming of love from the All-Glorious, and with the influence of her pure loving-kindness, transformed the implacable, the unyielding, into impassioned lovers of the celestial Beauty's peerless Cause."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Yet another wound was inflicted on her injured heart by the aggressions and violations of the evil-doers within the prison-fortress,2 yet another blow was struck at her afflicted being."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"And then her anguish was increased by the passing of the Abh· Beauty, and the cruelty of the disloyal added more fuel to the fires of her mourning."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In the midst of that storm of violation, the countenance of that rare treasure of the Lord shone all the brighter, and throughout the Bah·'Ì community, her value and high rank became clearly perceived."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"By the vehement onslaught of the chief of violators against the sacred beliefs of the followers of the Faith, she was neither frightened nor in despair."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In the days of the Commission of Investigation, she was a staunch and trusted supporter of the peerless Branch of Bah·'u'll·h, and a companion to Him beyond compare."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"At the time of His absence in the western world, she was His competent deputy, His representative and vicegerent, with none to equal her."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In a Tablet from the pen of the Centre of the Covenant, addressed to His consort, are these words referring to His brilliant sister: 'To my honoured and distinguished sister do thou convey the expression of my heartfelt, my intense longing."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Day and night she liveth in my remembrance.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I dare make no mention of the feelings which separation from her has aroused in my heart, for whatever I should attempt to express in writing will assuredly be effaced by the tears which such sentiments must bring to my eyes.'"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"After the ascension of 'Abdu'l-Bah· to the realm of the All-Glorious, that Light of the Concourse on High enfolded me, helpless as I was, in the embrace of her love, and with incomparable pity and tenderness, persuaded, guided, and urged me on to the requirements of servitude."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The very elements of this frail being were leavened with her love, refreshed by her companionship, sustained by her eternal spirit."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Never for a moment will her kindnesses, her favours, pass from my memory, and as the months and the years go by, the effects of them on this mourning heart will never be diminished."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,O Liege Lady of the people of Bah·!
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Broken is our circle by thy going- Broken our circle, broken too, our hearts."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"That my tongue, my pen could thank thee were a hopeless task, nor can any praise of mine befit thine excellence."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Not even a droplet of all thine endless love can I aspire to fathom, nor can I adequately praise and tell of even the most trifling out of all the events of thy precious life."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"In the courts of the Almighty, for this frail being thy sacred spirit intercedeth, and in this darksome world, the sweet memory of thee is the succourer and friend of this lowly one."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Thy comely face is etched for ever on the tablet of my grieving soul, those smiles that refreshed my life are forever and safely imprinted in the innermost recesses of my stricken heart."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Let me not be forgotten by thee in the glorious precincts on high; leave me not despairing, nor excluded from the never-ceasing reinforcements that come from the living Lord; and in this world and the Kingdom, help me to reach what thou knowest to be my dearest hope."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,O faithful friends!
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"It is right and fitting that out of honour to her most high station, in the gatherings of the followers of Bah·'u'll·h, whether of the East or the West, all Bah·'Ì festivals and celebrations should be completely suspended for a period of nine months, and that in every city and village, memorial meetings should be held, with all solemnity, spirituality, lowliness and consecration-where, in the choicest of language, may be described at length the shining attributes of that most resplendent Leaf, that archetype of the people of Bah·."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"If it be possible for the individual believers to postpone their personal celebrations for a period of one year, let them unhesitatingly do so thus to express their sorrow at this agonizing misfortune."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Let them read this letter, this supplication, in their memorial gatherings, that perchance the Almighty will lighten my burden, and dispel the clouds of my bereavement; that He will answer my prayers, and fulfil my hopes, out of His bounty, His power, His grace."
